"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"11000","1","31-33","54","0","2021","A","",3,2893,342868747,0,0,2279,118534,"",14.74,11.41,9.14,0.00,0.00,0.80,0.80,"",0,0.0,-20,-0.7,11936417,3.6,0,0.0,0,0.0,94,4.3,4929,4.3
"11000","1","323","55","0","2021","A","",2,2559,298932600,0,0,2247,116824,"",25.86,189.15,114.72,0.00,0.00,0.61,0.61,"",0,0.0,-29,-1.1,9929791,3.4,0,0.0,0,0.0,100,4.7,5164,4.6
"11000","1","3231","56","0","2021","A","",2,2559,298932600,0,0,2247,116824,"",25.86,189.15,114.72,0.00,0.00,0.61,0.61,"",0,0.0,-29,-1.1,9929791,3.4,0,0.0,0,0.0,100,4.7,5164,4.6
"11000","1","32311","57","0","2021","A","",2,2559,298932600,0,0,2247,116824,"",25.86,189.15,114.72,0.00,0.00,0.61,0.61,"",0,0.0,-29,-1.1,9929791,3.4,0,0.0,0,0.0,100,4.7,5164,4.6
"11000","1","323111","58","0","2021","A","",1,1160,146527929,0,0,2429,126317,"",40.95,197.75,119.20,0.00,0.00,0.60,0.60,"",0,0.0,24,2.1,11742632,8.7,0,0.0,0,0.0,146,6.4,7624,6.4
"11000","1","323117","58","0","2021","A","",1,1399,152404671,0,0,2095,108951,"",18.90,182.56,110.71,0.00,0.00,0.61,0.61,"",0,0.0,-54,-3.7,-1812841,-1.2,0,0.0,0,0.0,53,2.6,2789,2.6
"11000","1","332","55","0","2021","A","",1,334,43936147,0,0,2532,131644,"",49.14,15.03,14.86,0.00,0.00,0.99,0.99,"",0,0.0,9,2.8,2006626,4.8,0,0.0,0,0.0,49,2.0,2531,2.0
"11000","1","3321","56","0","2021","A","",1,334,43936147,0,0,2532,131644,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,9,2.8,2006626,4.8,0,0.0,0,0.0,49,2.0,2531,2.0
"11000","1","33211","57","0","2021","A","",1,334,43936147,0,0,2532,131644,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,9,2.8,2006626,4.8,0,0.0,0,0.0,49,2.0,2531,2.0
"11000","1","332119","58","0","2021","A","",1,334,43936147,0,0,2532,131644,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,9,2.8,2006626,4.8,0,0.0,0,0.0,49,2.0,2531,2.0
"11000","1","44-45","54","0","2021","A","",9,122,4667662,0,0,734,38155,"",3.25,0.57,0.39,0.00,0.00,0.68,0.68,"",1,12.5,-10,-7.6,-422670,-8.3,0,0.0,0,0.0,-7,-0.9,-384,-1.0
"11000","1","442","55","0","2021","A","",1,1,24045,0,0,326,16973,"",4.39,0.89,0.47,0.00,0.00,0.37,0.37,"",1,100.0,0,0.0,15646,186.3,0,0.0,0,0.0,3,0.9,175,1.0
"11000","1","4422","56","0","2021","A","",1,1,24045,0,0,326,16973,"",4.47,1.04,0.52,0.00,0.00,0.35,0.35,"",1,100.0,0,0.0,15646,186.3,0,0.0,0,0.0,3,0.9,175,1.0
"11000","1","44229","57","0","2021","A","",1,1,24045,0,0,326,16973,"",4.47,1.04,0.52,0.00,0.00,0.35,0.35,"",1,100.0,0,0.0,15646,186.3,0,0.0,0,0.0,3,0.9,175,1.0
"11000","1","442299","58","0","2021","A","",1,1,24045,0,0,326,16973,"",4.47,1.04,0.52,0.00,0.00,0.35,0.35,"",1,100.0,0,0.0,15646,186.3,0,0.0,0,0.0,3,0.9,175,1.0
"11000","1","445","55","0","2021","A","",2,66,2764428,0,0,808,41991,"",2.47,1.25,0.70,0.00,0.00,0.57,0.57,"",0,0.0,-4,-5.7,-248073,-8.2,0,0.0,0,0.0,-16,-1.9,-841,-2.0
"11000","1","4451","56","0","2021","A","",2,66,2764428,0,0,808,41991,"",2.47,1.25,0.70,0.00,0.00,0.57,0.57,"",0,0.0,-4,-5.7,-248073,-8.2,0,0.0,0,0.0,-16,-1.9,-841,-2.0
"11000","1","44511","57","0","2021","A","",1,56,2411219,0,0,822,42739,"",1.41,1.12,0.64,0.00,0.00,0.56,0.56,"",0,0.0,-5,-8.2,-226076,-8.6,0,0.0,0,0.0,-13,-1.6,-673,-1.6
"11000","1","445110","58","0","2021","A","",1,56,2411219,0,0,822,42739,"",1.41,1.12,0.64,0.00,0.00,0.56,0.56,"",0,0.0,-5,-8.2,-226076,-8.6,0,0.0,0,0.0,-13,-1.6,-673,-1.6
"11000","1","44512","57","0","2021","A","",1,9,353209,0,0,721,37509,"",9.83,2.89,2.30,0.00,0.00,0.76,0.76,"",0,0.0,-1,-10.0,-21997,-5.9,0,0.0,0,0.0,-32,-4.2,-1643,-4.2
"11000","1","445120","58","0","2021","A","",1,9,353209,0,0,721,37509,"",9.83,2.89,2.30,0.00,0.00,0.76,0.76,"",0,0.0,-1,-10.0,-21997,-5.9,0,0.0,0,0.0,-32,-4.2,-1643,-4.2
"11000","1","452","55","0","2021","A","",6,55,1879189,0,0,656,34115,"",5.30,0.39,0.25,0.00,0.00,0.64,0.64,"",0,0.0,-6,-9.8,-190243,-9.2,0,0.0,0,0.0,6,0.9,328,1.0
"11000","1","4522","56","0","2021","A","",1,6,188573,0,0,650,33774,"",1.20,0.06,0.04,0.00,0.00,0.64,0.64,"",0,0.0,-1,-14.3,-766,-0.4,0,0.0,0,0.0,117,22.0,6066,21.9
"11000","1","45221","57","0","2021","A","",1,6,188573,0,0,650,33774,"",1.20,0.06,0.04,0.00,0.00,0.64,0.64,"",0,0.0,-1,-14.3,-766,-0.4,0,0.0,0,0.0,117,22.0,6066,21.9
"11000","1","452210","58","0","2021","A","",1,6,188573,0,0,650,33774,"",1.20,0.06,0.04,0.00,0.00,0.64,0.64,"",0,0.0,-1,-14.3,-766,-0.4,0,0.0,0,0.0,117,22.0,6066,21.9
"11000","1","4523","56","0","2021","A","",5,50,1690616,0,0,657,34154,"",16.60,1.10,0.70,0.00,0.00,0.64,0.64,"",0,0.0,-4,-7.4,-189477,-10.1,0,0.0,0,0.0,-7,-1.1,-396,-1.1
"11000","1","45231","57","0","2021","A","",5,50,1690616,0,0,657,34154,"",16.60,1.10,0.70,0.00,0.00,0.64,0.64,"",0,0.0,-4,-7.4,-189477,-10.1,0,0.0,0,0.0,-7,-1.1,-396,-1.1
"11000","1","452319","58","0","2021","A","",5,50,1690616,0,0,657,34154,"",27.92,2.71,3.10,0.00,0.00,1.16,1.16,"",0,0.0,-4,-7.4,-189477,-10.1,0,0.0,0,0.0,-7,-1.1,-396,-1.1
"11000","1","48-49","54","0","2021","A","",49,4482,424967307,0,0,1823,94815,"",0.41,1.43,1.21,0.00,0.00,0.85,0.85,"",1,2.1,28,0.6,23795775,5.9,0,0.0,0,0.0,91,5.3,4745,5.3
"11000","1","491","55","0","2021","A","",49,4482,424967307,0,0,1823,94815,"",0.41,1.47,1.27,0.00,0.00,0.86,0.86,"",1,2.1,28,0.6,23795775,5.9,0,0.0,0,0.0,91,5.3,4745,5.3
"11000","1","4911","56","0","2021","A","",49,4482,424967307,0,0,1823,94815,"",0.41,1.47,1.27,0.00,0.00,0.86,0.86,"",1,2.1,28,0.6,23795775,5.9,0,0.0,0,0.0,91,5.3,4745,5.3
"11000","1","49111","57","0","2021","A","",49,4482,424967307,0,0,1823,94815,"",0.41,1.47,1.27,0.00,0.00,0.86,0.86,"",1,2.1,28,0.6,23795775,5.9,0,0.0,0,0.0,91,5.3,4745,5.3
"11000","1","491110","58","0","2021","A","",49,4482,424967307,0,0,1823,94815,"",0.41,1.47,1.27,0.00,0.00,0.86,0.86,"",1,2.1,28,0.6,23795775,5.9,0,0.0,0,0.0,91,5.3,4745,5.3
"11000","1","51","54","0","2021","A","",3,3342,369618955,0,0,2127,110595,"",5.46,101.06,78.13,0.00,0.00,0.77,0.77,"",1,50.0,-21,-0.6,7808917,2.2,0,0.0,0,0.0,58,2.8,3009,2.8
"11000","1","511","55","0","2021","A","",1,59,4873106,0,0,1600,83182,"",40.95,124.33,73.01,0.00,0.00,0.59,0.59,"",0,0.0,-2,-3.3,-173233,-3.4,0,0.0,0,0.0,18,1.1,905,1.1
"11000","1","5111","56","0","2021","A","",1,59,4873106,0,0,1600,83182,"",40.95,124.33,73.01,0.00,0.00,0.59,0.59,"",0,0.0,-2,-3.3,-173233,-3.4,0,0.0,0,0.0,18,1.1,905,1.1
"11000","1","51111","57","0","2021","A","",1,59,4873106,0,0,1600,83182,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,-2,-3.3,-173233,-3.4,0,0.0,0,0.0,18,1.1,905,1.1
"11000","1","511110","58","0","2021","A","",1,59,4873106,0,0,1600,83182,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,-2,-3.3,-173233,-3.4,0,0.0,0,0.0,18,1.1,905,1.1
"11000","1","519","55","0","2021","A","",2,3284,364745849,0,0,2136,111084,"",4.13,128.06,92.79,0.00,0.00,0.72,0.72,"",1,100.0,-18,-0.5,7982150,2.2,0,0.0,0,0.0,58,2.8,3028,2.8
"11000","1","5191","56","0","2021","A","",2,3284,364745849,0,0,2136,111084,"",4.13,128.06,92.79,0.00,0.00,0.72,0.72,"",1,100.0,-18,-0.5,7982150,2.2,0,0.0,0,0.0,58,2.8,3028,2.8
"11000","1","51912","57","0","2021","A","",2,3284,364745849,0,0,2136,111084,"",4.20,128.39,93.12,0.00,0.00,0.73,0.73,"",1,100.0,-18,-0.5,7982150,2.2,0,0.0,0,0.0,58,2.8,3028,2.8
"11000","1","519120","58","0","2021","A","",2,3284,364745849,0,0,2136,111084,"",4.20,128.39,93.12,0.00,0.00,0.73,0.73,"",1,100.0,-18,-0.5,7982150,2.2,0,0.0,0,0.0,58,2.8,3028,2.8
"11000","1","52","54","0","2021","A","",5,2864,489717022,0,0,3288,170991,"",1.62,45.95,37.28,0.00,0.00,0.81,0.81,"",0,0.0,62,2.2,18599114,3.9,0,0.0,0,0.0,54,1.7,2830,1.7
"11000","1","522","55","0","2021","A","",4,905,113491256,0,0,2411,125370,"",1.57,30.37,22.77,0.00,0.00,0.75,0.75,"",0,0.0,6,0.7,6042306,5.6,0,0.0,0,0.0,112,4.9,5816,4.9
"11000","1","5222","56","0","2021","A","",4,905,113491256,0,0,2411,125370,"",1.57,30.37,22.77,0.00,0.00,0.75,0.75,"",0,0.0,6,0.7,6042306,5.6,0,0.0,0,0.0,112,4.9,5816,4.9
"11000","1","52229","57","0","2021","A","",4,905,113491256,0,0,2411,125370,"",1.57,30.37,22.77,0.00,0.00,0.75,0.75,"",0,0.0,6,0.7,6042306,5.6,0,0.0,0,0.0,112,4.9,5816,4.9
"11000","1","522293","58","0","2021","A","",1,369,49217644,0,0,2566,133411,"",20.47,186.47,112.24,0.00,0.00,0.60,0.60,"",0,0.0,-7,-1.9,-509836,-1.0,0,0.0,0,0.0,23,0.9,1157,0.9
"11000","1","522298","58","0","2021","A","",3,536,64273612,0,0,2305,119839,"",2.60,45.65,27.31,0.00,0.00,0.60,0.60,"",0,0.0,13,2.5,6552142,11.4,0,0.0,0,0.0,182,8.6,9420,8.5
"11000","1","524","55","0","2021","A","",1,1959,376225766,0,0,3694,192074,"",1.90,60.45,46.23,0.00,0.00,0.76,0.76,"",0,0.0,56,2.9,12556808,3.5,0,0.0,0,0.0,19,0.5,954,0.5
"11000","1","5241","56","0","2021","A","",1,1959,376225766,0,0,3694,192074,"",2.41,63.59,47.78,0.00,0.00,0.75,0.75,"",0,0.0,56,2.9,12556808,3.5,0,0.0,0,0.0,19,0.5,954,0.5
"11000","1","52412","57","0","2021","A","",1,1959,376225766,0,0,3694,192074,"",2.41,63.59,47.78,0.00,0.00,0.75,0.75,"",0,0.0,56,2.9,12556808,3.5,0,0.0,0,0.0,19,0.5,954,0.5
"11000","1","524128","58","0","2021","A","",1,1959,376225766,0,0,3694,192074,"",2.46,63.95,47.97,0.00,0.00,0.75,0.75,"",0,0.0,56,2.9,12556808,3.5,0,0.0,0,0.0,19,0.5,954,0.5
"11000","1","54","54","0","2021","A","",6,4226,431668350,0,0,1964,102154,"",1.13,12.35,7.98,0.00,0.00,0.65,0.65,"",1,20.0,-42,-1.0,3677025,0.9,0,0.0,0,0.0,35,1.8,1865,1.9
"11000","1","541","55","0","2021","A","",6,4226,431668350,0,0,1964,102154,"",1.13,12.35,7.98,0.00,0.00,0.65,0.65,"",1,20.0,-42,-1.0,3677025,0.9,0,0.0,0,0.0,35,1.8,1865,1.9
"11000","1","5413","56","0","2021","A","",5,4225,431603005,0,0,1965,102163,"",1.56,15.51,10.44,0.00,0.00,0.67,0.67,"",0,0.0,-42,-1.0,3626416,0.8,0,0.0,0,0.0,36,1.9,1872,1.9
"11000","1","54131","57","0","2021","A","",1,2521,220625293,0,0,1683,87521,"",81.90,198.01,119.39,0.00,0.00,0.60,0.60,"",0,0.0,22,0.9,7499501,3.5,0,0.0,0,0.0,43,2.6,2237,2.6
"11000","1","541310","58","0","2021","A","",1,2521,220625293,0,0,1683,87521,"",81.90,198.01,119.39,0.00,0.00,0.60,0.60,"",0,0.0,22,0.9,7499501,3.5,0,0.0,0,0.0,43,2.6,2237,2.6
"11000","1","54133","57","0","2021","A","",4,1704,210977712,0,0,2381,123825,"",1.25,6.56,5.34,0.00,0.00,0.81,0.81,"",0,0.0,-64,-3.6,-3873085,-1.8,0,0.0,0,0.0,44,1.9,2326,1.9
"11000","1","541330","58","0","2021","A","",4,1704,210977712,0,0,2381,123825,"",1.25,6.56,5.34,0.00,0.00,0.81,0.81,"",0,0.0,-64,-3.6,-3873085,-1.8,0,0.0,0,0.0,44,1.9,2326,1.9
"11000","1","5416","56","0","2021","A","",1,1,65345,0,0,1257,65345,"",3.56,0.25,0.09,0.00,0.00,0.35,0.35,"",1,100.0,1,100.0,50609,343.4,0,0.0,0,0.0,123,10.8,6401,10.9
"11000","1","54161","57","0","2021","A","",1,1,65345,0,0,1257,65345,"",5.85,2.57,2.10,0.00,0.00,0.81,0.81,"",1,100.0,1,100.0,50609,343.4,0,0.0,0,0.0,123,10.8,6401,10.9
"11000","1","541613","58","0","2021","A","",1,1,65345,0,0,1257,65345,"",9.83,6.39,4.64,0.00,0.00,0.73,0.73,"",1,100.0,1,100.0,50609,343.4,0,0.0,0,0.0,123,10.8,6401,10.9
"11000","1","56","54","0","2021","A","",2,2,78092,0,0,858,44624,"",3.21,0.24,0.13,0.00,0.00,0.62,0.62,"",2,100.0,2,100.0,70460,923.2,0,0.0,0,0.0,271,46.2,14096,46.2
"11000","1","561","55","0","2021","A","",2,2,78092,0,0,858,44624,"",3.67,0.25,0.14,0.00,0.00,0.61,0.61,"",2,100.0,2,100.0,70460,923.2,0,0.0,0,0.0,271,46.2,14096,46.2
"11000","1","5615","56","0","2021","A","",2,2,78092,0,0,858,44624,"",4.82,0.79,0.62,0.00,0.00,0.90,0.90,"",2,100.0,2,100.0,70460,923.2,0,0.0,0,0.0,271,46.2,14096,46.2
"11000","1","56151","57","0","2021","A","",1,0,4752,0,0,548,28512,"",30.71,0.00,7.32,0.00,0.00,1.59,1.59,"",1,100.0,0,0.0,-2880,-37.7,0,0.0,0,0.0,-39,-6.6,-2016,-6.6
"11000","1","561510","58","0","2021","A","",1,0,4752,0,0,548,28512,"",30.71,0.00,7.32,0.00,0.00,1.59,1.59,"",1,100.0,0,0.0,-2880,-37.7,0,0.0,0,0.0,-39,-6.6,-2016,-6.6
"11000","1","56152","57","0","2021","A","",1,2,73340,0,0,891,46320,"",5.46,5.66,4.43,0.00,0.00,0.99,0.99,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","1","561520","58","0","2021","A","",1,2,73340,0,0,891,46320,"",5.46,5.66,4.43,0.00,0.00,0.99,0.99,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","1","61","54","0","2021","A","",1,301,35261524,0,0,2257,117343,"",1.43,4.73,3.98,0.00,0.00,0.84,0.84,"",0,0.0,-8,-2.6,-523876,-1.5,0,0.0,0,0.0,29,1.3,1470,1.3
"11000","1","611","55","0","2021","A","",1,301,35261524,0,0,2257,117343,"",1.43,4.73,3.98,0.00,0.00,0.84,0.84,"",0,0.0,-8,-2.6,-523876,-1.5,0,0.0,0,0.0,29,1.3,1470,1.3
"11000","1","6113","56","0","2021","A","",1,301,35261524,0,0,2257,117343,"",5.71,10.99,7.99,0.00,0.00,0.73,0.73,"",0,0.0,-8,-2.6,-523876,-1.5,0,0.0,0,0.0,29,1.3,1470,1.3
"11000","1","61131","57","0","2021","A","",1,301,35261524,0,0,2257,117343,"",5.71,10.99,7.99,0.00,0.00,0.73,0.73,"",0,0.0,-8,-2.6,-523876,-1.5,0,0.0,0,0.0,29,1.3,1470,1.3
"11000","1","611310","58","0","2021","A","",1,301,35261524,0,0,2257,117343,"",5.71,10.99,7.99,0.00,0.00,0.73,0.73,"",0,0.0,-8,-2.6,-523876,-1.5,0,0.0,0,0.0,29,1.3,1470,1.3
"11000","1","62","54","0","2021","A","",12,3283,343381763,0,0,2012,104605,"",2.41,1.56,1.10,0.00,0.00,0.71,0.71,"",2,20.0,204,6.6,17857233,5.5,0,0.0,0,0.0,-21,-1.0,-1113,-1.1
"11000","1","621","55","0","2021","A","",4,28,2983466,0,0,2025,105299,"",2.05,0.14,0.10,0.00,0.00,0.70,0.70,"",0,0.0,1,3.7,245314,9.0,0,0.0,0,0.0,69,3.5,3572,3.5
"11000","1","6211","56","0","2021","A","",1,0,84221,0,0,3887,202130,"",0.71,0.00,0.00,0.00,0.00,1.31,1.31,"",0,0.0,0,0.0,24108,40.1,0,0.0,0,0.0,1113,40.1,57859,40.1
"11000","1","62111","57","0","2021","A","",1,0,84221,0,0,3887,202130,"",0.71,0.00,0.00,0.00,0.00,1.31,1.31,"",0,0.0,0,0.0,24108,40.1,0,0.0,0,0.0,1113,40.1,57859,40.1
"11000","1","621111","58","0","2021","A","",1,0,84221,0,0,3887,202130,"",0.71,0.00,0.00,0.00,0.00,1.31,1.31,"",0,0.0,0,0.0,24108,40.1,0,0.0,0,0.0,1113,40.1,57859,40.1
"11000","1","6213","56","0","2021","A","",1,7,788468,0,0,2068,107518,"",35.10,10.75,7.98,0.00,0.00,0.71,0.71,"",0,0.0,3,75.0,483303,158.4,0,0.0,0,0.0,391,23.3,20328,23.3
"11000","1","62131","57","0","2021","A","",1,7,788468,0,0,2068,107518,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,3,75.0,483303,158.4,0,0.0,0,0.0,391,23.3,20328,23.3
"11000","1","621310","58","0","2021","A","",1,7,788468,0,0,2068,107518,"",245.69,198.09,119.42,0.00,0.00,0.60,0.60,"",0,0.0,3,75.0,483303,158.4,0,0.0,0,0.0,391,23.3,20328,23.3
"11000","1","6214","56","0","2021","A","",2,21,2110777,0,0,1972,102548,"",3.93,0.27,0.19,0.00,0.00,0.71,0.71,"",-1,-33.3,-2,-8.7,-262097,-11.0,0,0.0,0,0.0,-12,-0.6,-620,-0.6
"11000","1","62149","57","0","2021","A","",2,21,2110777,0,0,1972,102548,"",4.00,0.27,0.19,0.00,0.00,0.71,0.71,"",-1,-33.3,-2,-8.7,-262097,-11.0,0,0.0,0,0.0,-12,-0.6,-620,-0.6
"11000","1","621498","58","0","2021","A","",2,21,2110777,0,0,1972,102548,"",8.06,0.43,0.29,0.00,0.00,0.70,0.70,"",0,0.0,-2,-8.7,-241137,-10.3,0,0.0,0,0.0,-2,-0.1,-81,-0.1
"11000","1","622","55","0","2021","A","",3,2863,318754618,0,0,2141,111355,"",1.92,1.57,1.16,0.00,0.00,0.74,0.74,"",0,0.0,68,2.4,12499841,4.1,0,0.0,0,0.0,34,1.6,1786,1.6
"11000","1","6221","56","0","2021","A","",3,2863,318754618,0,0,2141,111355,"",1.96,1.61,1.18,0.00,0.00,0.73,0.73,"",0,0.0,68,2.4,12499841,4.1,0,0.0,0,0.0,34,1.6,1786,1.6
"11000","1","62211","57","0","2021","A","",3,2863,318754618,0,0,2141,111355,"",1.96,1.61,1.18,0.00,0.00,0.73,0.73,"",0,0.0,68,2.4,12499841,4.1,0,0.0,0,0.0,34,1.6,1786,1.6
"11000","1","622110","58","0","2021","A","",3,2863,318754618,0,0,2141,111355,"",1.96,1.61,1.18,0.00,0.00,0.73,0.73,"",0,0.0,68,2.4,12499841,4.1,0,0.0,0,0.0,34,1.6,1786,1.6
"11000","1","623","55","0","2021","A","",1,157,12569462,0,0,1538,79975,"",35.10,22.59,14.96,0.00,0.00,0.66,0.66,"",0,0.0,-11,-6.5,-617451,-4.7,0,0.0,0,0.0,24,1.6,1247,1.6
"11000","1","6233","56","0","2021","A","",1,157,12569462,0,0,1538,79975,"",61.42,26.93,17.23,0.00,0.00,0.64,0.64,"",0,0.0,-11,-6.5,-617451,-4.7,0,0.0,0,0.0,24,1.6,1247,1.6
"11000","1","62331","57","0","2021","A","",1,157,12569462,0,0,1538,79975,"",61.42,26.93,17.23,0.00,0.00,0.64,0.64,"",0,0.0,-11,-6.5,-617451,-4.7,0,0.0,0,0.0,24,1.6,1247,1.6
"11000","1","623311","58","0","2021","A","",1,157,12569462,0,0,1538,79975,"",81.90,27.57,17.56,0.00,0.00,0.64,0.64,"",0,0.0,-11,-6.5,-617451,-4.7,0,0.0,0,0.0,24,1.6,1247,1.6
"11000","1","624","55","0","2021","A","",4,235,9074217,0,0,744,38669,"",2.78,3.10,1.83,0.00,0.00,0.59,0.59,"",3,300.0,145,161.1,5729529,171.3,0,0.0,0,0.0,27,3.8,1368,3.7
"11000","1","6241","56","0","2021","A","",1,3,179335,0,0,1150,59778,"",1.73,0.24,0.20,0.00,0.00,0.81,0.81,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","1","62412","57","0","2021","A","",1,3,179335,0,0,1150,59778,"",8.47,2.18,1.06,0.00,0.00,0.49,0.49,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","1","624120","58","0","2021","A","",1,3,179335,0,0,1150,59778,"",8.47,2.18,1.06,0.00,0.00,0.49,0.49,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","1","6244","56","0","2021","A","",3,232,8894882,0,0,738,38395,"",5.80,4.55,3.35,0.00,0.00,0.74,0.74,"",2,200.0,142,157.8,5550194,165.9,0,0.0,0,0.0,21,2.9,1094,2.9
"11000","1","62441","57","0","2021","A","",3,232,8894882,0,0,738,38395,"",5.80,4.55,3.35,0.00,0.00,0.74,0.74,"",2,200.0,142,157.8,5550194,165.9,0,0.0,0,0.0,21,2.9,1094,2.9
"11000","1","624410","58","0","2021","A","",3,232,8894882,0,0,738,38395,"",5.80,4.55,3.35,0.00,0.00,0.74,0.74,"",2,200.0,142,157.8,5550194,165.9,0,0.0,0,0.0,21,2.9,1094,2.9
