"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"23000","1","452","55","0","2021","A","",4,14,395457,0,0,543,28247,"",2.70,0.12,0.13,0.00,0.00,1.09,1.09,"",0,0.0,-4,-22.2,-120876,-23.4,0,0.0,0,0.0,-9,-1.6,-438,-1.5
"23000","1","4522","56","0","2021","A","",4,14,395457,0,0,543,28247,"",3.68,0.17,0.19,0.00,0.00,1.10,1.10,"",0,0.0,-4,-22.2,-120876,-23.4,0,0.0,0,0.0,-9,-1.6,-438,-1.5
"23000","1","45221","57","0","2021","A","",4,14,395457,0,0,543,28247,"",3.68,0.17,0.19,0.00,0.00,1.10,1.10,"",0,0.0,-4,-22.2,-120876,-23.4,0,0.0,0,0.0,-9,-1.6,-438,-1.5
"23000","1","452210","58","0","2021","A","",4,14,395457,0,0,543,28247,"",3.68,0.17,0.19,0.00,0.00,1.10,1.10,"",0,0.0,-4,-22.2,-120876,-23.4,0,0.0,0,0.0,-9,-1.6,-438,-1.5
"23000","1","48-49","54","0","2021","A","",420,3319,208564473,0,0,1208,62833,"",2.68,1.26,1.45,0.00,0.00,1.15,1.15,"",-5,-1.2,-54,-1.6,7719451,3.8,0,0.0,0,0.0,63,5.5,3288,5.5
"23000","1","488","55","0","2021","A","",1,44,4213369,0,0,1838,95577,"",1.19,0.91,0.74,0.00,0.00,0.81,0.81,"",0,0.0,-2,-4.3,-175611,-4.0,0,0.0,0,0.0,0,0.0,-9,0.0
"23000","1","4881","56","0","2021","A","",1,44,4213369,0,0,1838,95577,"",1.19,0.91,0.74,0.00,0.00,0.81,0.81,"",0,0.0,-2,-4.3,-175611,-4.0,0,0.0,0,0.0,0,0.0,-9,0.0
"23000","1","48811","57","0","2021","A","",1,44,4213369,0,0,1838,95577,"",1.19,0.91,0.74,0.00,0.00,0.81,0.81,"",0,0.0,-2,-4.3,-175611,-4.0,0,0.0,0,0.0,0,0.0,-9,0.0
"23000","1","488111","58","0","2021","A","",1,44,4213369,0,0,1838,95577,"",1.20,0.91,0.74,0.00,0.00,0.81,0.81,"",0,0.0,-2,-4.3,-175611,-4.0,0,0.0,0,0.0,0,0.0,-9,0.0
"23000","1","491","55","0","2021","A","",419,3275,204351104,0,0,1200,62393,"",2.69,1.27,1.49,0.00,0.00,1.17,1.17,"",-5,-1.2,-52,-1.6,7895062,4.0,0,0.0,0,0.0,64,5.6,3345,5.7
"23000","1","4911","56","0","2021","A","",419,3275,204351104,0,0,1200,62393,"",2.69,1.27,1.49,0.00,0.00,1.17,1.17,"",-5,-1.2,-52,-1.6,7895062,4.0,0,0.0,0,0.0,64,5.6,3345,5.7
"23000","1","49111","57","0","2021","A","",419,3275,204351104,0,0,1200,62393,"",2.69,1.27,1.49,0.00,0.00,1.17,1.17,"",-5,-1.2,-52,-1.6,7895062,4.0,0,0.0,0,0.0,64,5.6,3345,5.7
"23000","1","491110","58","0","2021","A","",419,3275,204351104,0,0,1200,62393,"",2.69,1.27,1.49,0.00,0.00,1.17,1.17,"",-5,-1.2,-52,-1.6,7895062,4.0,0,0.0,0,0.0,64,5.6,3345,5.7
"23000","1","52","54","0","2021","A","",9,54,4662455,0,0,1668,86743,"",2.22,1.03,0.87,0.00,0.00,0.84,0.84,"",1,12.5,3,5.9,383412,9.0,0,0.0,0,0.0,44,2.7,2288,2.7
"23000","1","522","55","0","2021","A","",9,54,4662455,0,0,1668,86743,"",2.70,2.16,2.28,0.00,0.00,1.06,1.06,"",1,12.5,3,5.9,383412,9.0,0,0.0,0,0.0,44,2.7,2288,2.7
"23000","1","5222","56","0","2021","A","",9,54,4662455,0,0,1668,86743,"",2.70,2.16,2.28,0.00,0.00,1.06,1.06,"",1,12.5,3,5.9,383412,9.0,0,0.0,0,0.0,44,2.7,2288,2.7
"23000","1","52229","57","0","2021","A","",9,54,4662455,0,0,1668,86743,"",2.70,2.16,2.28,0.00,0.00,1.06,1.06,"",1,12.5,3,5.9,383412,9.0,0,0.0,0,0.0,44,2.7,2288,2.7
"23000","1","522292","58","0","2021","A","",1,1,110832,0,0,2842,147776,"",0.65,0.08,0.14,0.00,0.00,2.22,2.22,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"23000","1","522294","58","0","2021","A","",3,42,3259495,0,0,1478,76845,"",13.41,28.94,34.29,0.00,0.00,1.17,1.17,"",0,0.0,2,5.0,154187,5.0,0,0.0,0,0.0,0,0.0,13,0.0
"23000","1","522298","58","0","2021","A","",5,11,1292128,0,0,2348,122091,"",3.32,1.11,1.34,0.00,0.00,1.25,1.25,"",0,0.0,1,10.0,118393,10.1,0,0.0,0,0.0,146,6.6,7580,6.6
"23000","1","54","54","0","2021","A","",11,338,31674884,0,0,1800,93597,"",1.58,1.17,1.43,0.00,0.00,1.22,1.22,"",1,10.0,6,1.8,986056,3.2,0,0.0,0,0.0,21,1.2,1091,1.2
"23000","1","541","55","0","2021","A","",11,338,31674884,0,0,1800,93597,"",1.58,1.17,1.43,0.00,0.00,1.22,1.22,"",1,10.0,6,1.8,986056,3.2,0,0.0,0,0.0,21,1.2,1091,1.2
"23000","1","5413","56","0","2021","A","",7,275,24807388,0,0,1732,90072,"",1.66,1.20,1.47,0.00,0.00,1.22,1.22,"",1,16.7,4,1.5,686271,2.8,0,0.0,0,0.0,21,1.2,1119,1.3
"23000","1","54133","57","0","2021","A","",7,275,24807388,0,0,1732,90072,"",1.67,1.26,1.53,0.00,0.00,1.22,1.22,"",1,16.7,4,1.5,686271,2.8,0,0.0,0,0.0,21,1.2,1119,1.3
"23000","1","541330","58","0","2021","A","",7,275,24807388,0,0,1732,90072,"",1.67,1.26,1.53,0.00,0.00,1.22,1.22,"",1,16.7,4,1.5,686271,2.8,0,0.0,0,0.0,21,1.2,1119,1.3
"23000","1","5419","56","0","2021","A","",4,63,6867496,0,0,2096,109008,"",4.69,3.09,3.97,0.00,0.00,1.28,1.28,"",0,0.0,2,3.3,299785,4.6,0,0.0,0,0.0,11,0.5,600,0.6
"23000","1","54199","57","0","2021","A","",4,63,6867496,0,0,2096,109008,"",4.75,3.41,4.08,0.00,0.00,1.20,1.20,"",0,0.0,2,3.3,299785,4.6,0,0.0,0,0.0,11,0.5,600,0.6
"23000","1","541990","58","0","2021","A","",4,63,6867496,0,0,2096,109008,"",4.75,3.41,4.08,0.00,0.00,1.20,1.20,"",0,0.0,2,3.3,299785,4.6,0,0.0,0,0.0,11,0.5,600,0.6
"23000","1","62","54","0","2021","A","",6,1533,144081014,0,0,1807,93966,"",0.92,0.87,1.13,0.00,0.00,1.30,1.30,"",0,0.0,93,6.5,13242260,10.1,0,0.0,0,0.0,59,3.4,3085,3.4
"23000","1","621","55","0","2021","A","",3,55,5641596,0,0,1958,101803,"",1.18,0.32,0.45,0.00,0.00,1.39,1.39,"",0,0.0,4,7.8,672405,13.5,0,0.0,0,0.0,75,4.0,3888,4.0
"23000","1","6211","56","0","2021","A","",3,55,5641596,0,0,1958,101803,"",1.63,0.53,0.72,0.00,0.00,1.35,1.35,"",0,0.0,4,7.8,672405,13.5,0,0.0,0,0.0,75,4.0,3888,4.0
"23000","1","62111","57","0","2021","A","",3,55,5641596,0,0,1958,101803,"",1.63,0.53,0.72,0.00,0.00,1.35,1.35,"",0,0.0,4,7.8,672405,13.5,0,0.0,0,0.0,75,4.0,3888,4.0
"23000","1","621111","58","0","2021","A","",3,55,5641596,0,0,1958,101803,"",1.63,0.53,0.72,0.00,0.00,1.35,1.35,"",0,0.0,4,7.8,672405,13.5,0,0.0,0,0.0,75,4.0,3888,4.0
"23000","1","622","55","0","2021","A","",3,1478,138439418,0,0,1801,93672,"",1.47,0.97,1.23,0.00,0.00,1.27,1.27,"",0,0.0,89,6.4,12569855,10.0,0,0.0,0,0.0,58,3.3,3048,3.4
"23000","1","6221","56","0","2021","A","",3,1478,138439418,0,0,1801,93672,"",1.49,0.99,1.25,0.00,0.00,1.27,1.27,"",0,0.0,89,6.4,12569855,10.0,0,0.0,0,0.0,58,3.3,3048,3.4
"23000","1","62211","57","0","2021","A","",3,1478,138439418,0,0,1801,93672,"",1.49,0.99,1.25,0.00,0.00,1.27,1.27,"",0,0.0,89,6.4,12569855,10.0,0,0.0,0,0.0,58,3.3,3048,3.4
"23000","1","622110","58","0","2021","A","",3,1478,138439418,0,0,1801,93672,"",1.49,0.99,1.25,0.00,0.00,1.27,1.27,"",0,0.0,89,6.4,12569855,10.0,0,0.0,0,0.0,58,3.3,3048,3.4
"23000","1","71","54","0","2021","A","",5,180,10549182,0,0,1130,58743,"",0.84,1.15,1.40,0.00,0.00,1.22,1.22,"",1,25.0,28,18.4,1571231,17.5,0,0.0,0,0.0,-3,-0.3,-161,-0.3
"23000","1","712","55","0","2021","A","",5,180,10549182,0,0,1130,58743,"",1.71,1.89,1.79,0.00,0.00,0.95,0.95,"",1,25.0,28,18.4,1571231,17.5,0,0.0,0,0.0,-3,-0.3,-161,-0.3
"23000","1","7121","56","0","2021","A","",5,180,10549182,0,0,1130,58743,"",1.71,1.89,1.79,0.00,0.00,0.95,0.95,"",1,25.0,28,18.4,1571231,17.5,0,0.0,0,0.0,-3,-0.3,-161,-0.3
"23000","1","71211","57","0","2021","A","",1,1,68898,0,0,994,51674,"",4.94,0.04,0.04,0.00,0.00,0.70,0.69,"",0,0.0,0,0.0,33114,92.5,0,0.0,0,0.0,306,44.5,15890,44.4
"23000","1","712110","58","0","2021","A","",1,1,68898,0,0,994,51674,"",4.94,0.04,0.04,0.00,0.00,0.70,0.69,"",0,0.0,0,0.0,33114,92.5,0,0.0,0,0.0,306,44.5,15890,44.4
"23000","1","71212","57","0","2021","A","",1,0,74713,0,0,3448,179311,"",8.94,0.00,0.47,0.00,0.00,2.82,2.82,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"23000","1","712120","58","0","2021","A","",1,0,74713,0,0,3448,179311,"",8.94,0.00,0.47,0.00,0.00,2.82,2.82,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"23000","1","71219","57","0","2021","A","",3,178,10405571,0,0,1125,58513,"",1.15,2.64,2.71,0.00,0.00,1.03,1.03,"",0,0.0,27,17.9,1463404,16.4,0,0.0,0,0.0,-11,-1.0,-544,-0.9
"23000","1","712190","58","0","2021","A","",3,178,10405571,0,0,1125,58513,"",1.15,2.64,2.71,0.00,0.00,1.03,1.03,"",0,0.0,27,17.9,1463404,16.4,0,0.0,0,0.0,-11,-1.0,-544,-0.9
"23000","1","92","54","0","2021","A","",220,4467,387356262,0,0,1668,86720,"",1.63,0.66,0.71,0.00,0.00,1.08,1.08,"",1,0.5,-517,-10.4,5529762,1.4,0,0.0,0,0.0,195,13.2,10111,13.2
"23000","1","921","55","0","2021","A","",14,77,8315347,0,0,2068,107526,"",1.70,0.12,0.18,0.00,0.00,1.42,1.42,"",0,0.0,1,1.3,585532,7.6,0,0.0,0,0.0,99,5.0,5144,5.0
"23000","1","9211","56","0","2021","A","",14,77,8315347,0,0,2068,107526,"",1.70,0.12,0.18,0.00,0.00,1.42,1.42,"",0,0.0,1,1.3,585532,7.6,0,0.0,0,0.0,99,5.0,5144,5.0
"23000","1","92113","57","0","2021","A","",5,61,6349032,0,0,2018,104943,"",1.74,0.15,0.21,0.00,0.00,1.40,1.40,"",0,0.0,-1,-1.6,44028,0.7,0,0.0,0,0.0,49,2.5,2561,2.5
"23000","1","921130","58","0","2021","A","",5,61,6349032,0,0,2018,104943,"",1.74,0.15,0.21,0.00,0.00,1.40,1.40,"",0,0.0,-1,-1.6,44028,0.7,0,0.0,0,0.0,49,2.5,2561,2.5
"23000","1","92119","57","0","2021","A","",9,17,1966315,0,0,2246,116811,"",1.70,0.13,0.17,0.00,0.00,1.39,1.39,"",0,0.0,3,21.4,541504,38.0,0,0.0,0,0.0,277,14.1,14429,14.1
"23000","1","921190","58","0","2021","A","",9,17,1966315,0,0,2246,116811,"",1.70,0.13,0.17,0.00,0.00,1.39,1.39,"",0,0.0,3,21.4,541504,38.0,0,0.0,0,0.0,277,14.1,14429,14.1
"23000","1","922","55","0","2021","A","",37,991,113147125,0,0,2195,114127,"",2.08,0.88,1.11,0.00,0.00,1.26,1.26,"",-1,-2.6,-5,-0.5,3097341,2.8,0,0.0,0,0.0,70,3.3,3626,3.3
"23000","1","9221","56","0","2021","A","",37,991,113147125,0,0,2195,114127,"",2.08,0.88,1.11,0.00,0.00,1.26,1.26,"",-1,-2.6,-5,-0.5,3097341,2.8,0,0.0,0,0.0,70,3.3,3626,3.3
"23000","1","92211","57","0","2021","A","",4,130,13086612,0,0,1942,100990,"",1.31,0.91,1.13,0.00,0.00,1.24,1.24,"",0,0.0,-2,-1.5,135942,1.0,0,0.0,0,0.0,55,2.9,2879,2.9
"23000","1","922110","58","0","2021","A","",4,130,13086612,0,0,1942,100990,"",1.31,0.91,1.13,0.00,0.00,1.24,1.24,"",0,0.0,-2,-1.5,135942,1.0,0,0.0,0,0.0,55,2.9,2879,2.9
"23000","1","92212","57","0","2021","A","",25,744,87155004,0,0,2254,117183,"",2.73,1.22,1.47,0.00,0.00,1.21,1.21,"",1,4.2,-9,-1.2,2016392,2.4,0,0.0,0,0.0,78,3.6,4042,3.6
"23000","1","922120","58","0","2021","A","",25,744,87155004,0,0,2254,117183,"",2.73,1.22,1.47,0.00,0.00,1.21,1.21,"",1,4.2,-9,-1.2,2016392,2.4,0,0.0,0,0.0,78,3.6,4042,3.6
"23000","1","92213","57","0","2021","A","",2,59,7181430,0,0,2357,122585,"",1.12,0.63,0.75,0.00,0.00,1.21,1.21,"",0,0.0,1,1.7,100909,1.4,0,0.0,0,0.0,13,0.6,682,0.6
"23000","1","922130","58","0","2021","A","",2,59,7181430,0,0,2357,122585,"",1.12,0.63,0.75,0.00,0.00,1.21,1.21,"",0,0.0,1,1.7,100909,1.4,0,0.0,0,0.0,13,0.6,682,0.6
"23000","1","92219","57","0","2021","A","",7,60,5724079,0,0,1850,96203,"",2.28,0.49,0.53,0.00,0.00,1.10,1.10,"",-1,-12.5,7,13.2,844098,17.3,0,0.0,0,0.0,90,5.1,4703,5.1
"23000","1","922190","58","0","2021","A","",7,60,5724079,0,0,1850,96203,"",2.28,0.49,0.53,0.00,0.00,1.10,1.10,"",-1,-12.5,7,13.2,844098,17.3,0,0.0,0,0.0,90,5.1,4703,5.1
"23000","1","923","55","0","2021","A","",26,788,70121158,0,0,1711,88958,"",1.89,0.89,0.95,0.00,0.00,1.07,1.07,"",1,4.0,75,10.5,9327133,15.3,0,0.0,0,0.0,71,4.3,3683,4.3
"23000","1","9231","56","0","2021","A","",26,788,70121158,0,0,1711,88958,"",1.89,0.89,0.95,0.00,0.00,1.07,1.07,"",1,4.0,75,10.5,9327133,15.3,0,0.0,0,0.0,71,4.3,3683,4.3
"23000","1","92312","57","0","2021","A","",9,15,1663559,0,0,2145,111524,"",2.94,0.06,0.06,0.00,0.00,1.10,1.10,"",1,12.5,1,7.1,180536,12.2,0,0.0,0,0.0,108,5.3,5594,5.3
"23000","1","923120","58","0","2021","A","",9,15,1663559,0,0,2145,111524,"",2.94,0.06,0.06,0.00,0.00,1.10,1.10,"",1,12.5,1,7.1,180536,12.2,0,0.0,0,0.0,108,5.3,5594,5.3
"23000","1","92313","57","0","2021","A","",9,173,14911160,0,0,1660,86316,"",1.09,0.59,0.68,0.00,0.00,1.15,1.15,"",0,0.0,-4,-2.3,7123,0.0,0,0.0,0,0.0,42,2.6,2192,2.6
"23000","1","923130","58","0","2021","A","",9,173,14911160,0,0,1660,86316,"",1.09,0.59,0.68,0.00,0.00,1.15,1.15,"",0,0.0,-4,-2.3,7123,0.0,0,0.0,0,0.0,42,2.6,2192,2.6
"23000","1","92314","57","0","2021","A","",8,601,53546439,0,0,1715,89157,"",4.17,1.98,2.38,0.00,0.00,1.20,1.20,"",0,0.0,79,15.1,9139474,20.6,0,0.0,0,0.0,78,4.8,4045,4.8
"23000","1","923140","58","0","2021","A","",8,601,53546439,0,0,1715,89157,"",4.17,1.98,2.38,0.00,0.00,1.20,1.20,"",0,0.0,79,15.1,9139474,20.6,0,0.0,0,0.0,78,4.8,4045,4.8
"23000","1","924","55","0","2021","A","",38,197,15138992,0,0,1478,76848,"",1.37,0.49,0.51,0.00,0.00,1.04,1.04,"",-2,-5.0,0,0.0,-78869,-0.5,0,0.0,0,0.0,-6,-0.4,-335,-0.4
"23000","1","9241","56","0","2021","A","",38,197,15138992,0,0,1478,76848,"",1.37,0.49,0.51,0.00,0.00,1.04,1.04,"",-2,-5.0,0,0.0,-78869,-0.5,0,0.0,0,0.0,-6,-0.4,-335,-0.4
"23000","1","92411","57","0","2021","A","",2,2,226784,0,0,2907,151189,"",1.37,0.03,0.03,0.00,0.00,1.53,1.53,"",0,0.0,0,0.0,22748,11.1,0,0.0,0,0.0,291,11.1,15165,11.1
"23000","1","924110","58","0","2021","A","",2,2,226784,0,0,2907,151189,"",1.37,0.03,0.03,0.00,0.00,1.53,1.53,"",0,0.0,0,0.0,22748,11.1,0,0.0,0,0.0,291,11.1,15165,11.1
"23000","1","92412","57","0","2021","A","",36,196,14912208,0,0,1467,76277,"",1.37,0.59,0.66,0.00,0.00,1.11,1.11,"",-2,-5.3,0,0.0,-101617,-0.7,0,0.0,0,0.0,-9,-0.6,-455,-0.6
"23000","1","924120","58","0","2021","A","",36,196,14912208,0,0,1467,76277,"",1.37,0.59,0.66,0.00,0.00,1.11,1.11,"",-2,-5.3,0,0.0,-101617,-0.7,0,0.0,0,0.0,-9,-0.6,-455,-0.6
"23000","1","925","55","0","2021","A","",3,3,392471,0,0,2448,127288,"",3.41,0.08,0.10,0.00,0.00,1.25,1.25,"",0,0.0,0,0.0,22064,6.0,0,0.0,0,0.0,74,3.1,3819,3.1
"23000","1","9251","56","0","2021","A","",3,3,392471,0,0,2448,127288,"",3.41,0.08,0.10,0.00,0.00,1.25,1.25,"",0,0.0,0,0.0,22064,6.0,0,0.0,0,0.0,74,3.1,3819,3.1
"23000","1","92511","57","0","2021","A","",2,3,392471,0,0,2448,127288,"",3.61,0.09,0.11,0.00,0.00,1.21,1.21,"",0,0.0,0,0.0,22064,6.0,0,0.0,0,0.0,74,3.1,3819,3.1
"23000","1","925110","58","0","2021","A","",2,3,392471,0,0,2448,127288,"",3.61,0.09,0.11,0.00,0.00,1.21,1.21,"",0,0.0,0,0.0,22064,6.0,0,0.0,0,0.0,74,3.1,3819,3.1
"23000","1","92512","57","0","2021","A","",1,0,0,0,0,0,0,"",3.08,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"23000","1","925120","58","0","2021","A","",1,0,0,0,0,0,0,"",3.08,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"23000","1","926","55","0","2021","A","",80,578,43830881,0,0,1458,75799,"",1.48,0.56,0.52,0.00,0.00,0.93,0.93,"",-2,-2.4,-570,-49.7,-11289651,-20.5,0,0.0,0,0.0,534,57.8,27771,57.8
"23000","1","9261","56","0","2021","A","",80,578,43830881,0,0,1458,75799,"",1.48,0.56,0.52,0.00,0.00,0.93,0.93,"",-2,-2.4,-570,-49.7,-11289651,-20.5,0,0.0,0,0.0,534,57.8,27771,57.8
"23000","1","92611","57","0","2021","A","",38,69,2850155,0,0,792,41207,"",1.54,0.32,0.16,0.00,0.00,0.51,0.51,"",-3,-7.3,-568,-89.2,-13242121,-82.3,0,0.0,0,0.0,306,63.0,15951,63.2
"23000","1","926110","58","0","2021","A","",38,69,2850155,0,0,792,41207,"",1.54,0.32,0.16,0.00,0.00,0.51,0.51,"",-3,-7.3,-568,-89.2,-13242121,-82.3,0,0.0,0,0.0,306,63.0,15951,63.2
"23000","1","92612","57","0","2021","A","",17,354,28220062,0,0,1534,79774,"",2.47,0.78,0.83,0.00,0.00,1.06,1.06,"",0,0.0,-10,-2.7,1020924,3.8,0,0.0,0,0.0,98,6.8,5085,6.8
"23000","1","926120","58","0","2021","A","",17,354,28220062,0,0,1534,79774,"",2.47,0.78,0.83,0.00,0.00,1.06,1.06,"",0,0.0,-10,-2.7,1020924,3.8,0,0.0,0,0.0,98,6.8,5085,6.8
"23000","1","92613","57","0","2021","A","",1,1,216479,0,0,3330,173183,"",0.94,0.03,0.05,0.00,0.00,1.50,1.50,"",0,0.0,0,0.0,141271,187.8,0,0.0,0,0.0,851,34.3,44255,34.3
"23000","1","926130","58","0","2021","A","",1,1,216479,0,0,3330,173183,"",0.94,0.03,0.05,0.00,0.00,1.50,1.50,"",0,0.0,0,0.0,141271,187.8,0,0.0,0,0.0,851,34.3,44255,34.3
"23000","1","92614","57","0","2021","A","",18,126,9091526,0,0,1386,72060,"",1.07,0.66,0.69,0.00,0.00,1.03,1.03,"",0,0.0,8,6.8,712673,8.5,0,0.0,0,0.0,23,1.7,1203,1.7
"23000","1","926140","58","0","2021","A","",18,126,9091526,0,0,1386,72060,"",1.07,0.66,0.69,0.00,0.00,1.03,1.03,"",0,0.0,8,6.8,712673,8.5,0,0.0,0,0.0,23,1.7,1203,1.7
